event_time,event_type,product_id,category_code,brand,price,user_id,user_session
2020 FEBRERO,cart,5665818,stationery.cartrige,runail,2.22,608824978,9eb5a86b-4c24-48b8-b04d-85fdef432a45
2020 FEBRERO,cart,5665817,stationery.cartrige,runail,2.22,608824978,9eb5a86b-4c24-48b8-b04d-85fdef432a45
2020 FEBRERO,remove_from_cart,5665818,stationery.cartrige,runail,2.22,608824978,9eb5a86b-4c24-48b8-b04d-85fdef432a45
2020 FEBRERO,view,5766980,stationery.cartrige,italwax,1.98,608825769,77071c4e-c031-4fbe-965e-e0c315edaeb6
2020 FEBRERO,remove_from_cart,5885594,appliances.environment.vacuum,polarus,66.51,288915342,92e7f464-0d8a-410a-83ef-ef7ac82b34e3
2020 FEBRERO,cart,5810083,appliances.environment.vacuum,irisk,24.6,608824978,9eb5a86b-4c24-48b8-b04d-85fdef432a45
2020 FEBRERO,view,5854573,appliances.environment.vacuum,jessnail,46.83,599700255,d852454e-811f-423f-b548-5fccd4eb2725
2020 FEBRERO,view,5901858,apparel.glove,benovy,5.62,602335606,22a60ac6-d371-447a-8392-d0e2c1673792
2020 FEBRERO,cart,5901858,apparel.glove,benovy,5.62,602335606,22a60ac6-d371-447a-8392-d0e2c1673792
2020 FEBRERO,view,5901987,apparel.glove,benovy,7.16,608178675,985a0e9f-d49d-4fc9-8d06-2d03b6946800
2020 FEBRERO,view,5901987,apparel.glove,benovy,7.16,608178675,985a0e9f-d49d-4fc9-8d06-2d03b6946800
2020 FEBRERO,view,5889692,apparel.glove,nitrile,8.25,488503771,4b15b124-cfce-4485-b65b-c2774fcf81e6
2020 FEBRERO,view,5823936,appliances.environment.vacuum,polarus,57.94,503121557,67d027f7-0c8e-4d83-8288-a6c62dad188b
2020 FEBRERO,view,5901869,apparel.glove,benovy,11.19,381706893,a867fef3-ee22-4558-a38c-f10809dd4da8
2020 FEBRERO,cart,5810084,appliances.environment.vacuum,irisk,24.6,596088300,eba7b1c6-af41-45fc-85bb-770cd935890a
2020 FEBRERO,view,5884579,appliances.environment.vacuum,max,63.33,596340016,0e86b2ab-f642-4ffd-afc4-1b53e78be352
2020 FEBRERO,view,5855511,appliances.environment.vacuum,max,95.08,596340016,544da607-800d-4ca2-8787-870de9658704
2020 FEBRERO,view,5884577,appliances.environment.vacuum,max,47.46,596340016,544da607-800d-4ca2-8787-870de9658704
2020 FEBRERO,view,5885291,appliances.environment.vacuum,max,7.94,596340016,544da607-800d-4ca2-8787-870de9658704
2020 FEBRERO,view,5743974,stationery.cartrige,italwax,1.98,495165616,1ebe3d6a-9c3a-4328-8706-7dc736848309
2020 FEBRERO,view,5824088,appliances.environment.vacuum,polarus,70.63,595085914,959038e9-a447-4a0c-a2a3-b0388924a971
2020 FEBRERO,view,5885588,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5885586,appliances.environment.vacuum,polarus,68.1,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5885594,appliances.environment.vacuum,polarus,66.51,608070674,69f848e0-6c46-4eb1-bbd1-84c885d0d361
2020 FEBRERO,view,5856191,appliances.environment.vacuum,runail,24.44,608070674,dafca25a-a76c-47e3-bee7-f2a1507a4ddb
2020 FEBRERO,view,5885586,appliances.environment.vacuum,polarus,68.1,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5861761,appliances.environment.vacuum,emil,48.41,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5854574,appliances.environment.vacuum,jessnail,21.43,608070674,e884eeb8-a9e3-4312-bf98-4b04345616b7
2020 FEBRERO,view,5861761,appliances.environment.vacuum,emil,48.41,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5877460,appliances.environment.vacuum,jessnail,21.43,608070674,d3431901-89fa-45c8-a75d-b13e364cdfc3
2020 FEBRERO,view,5861760,appliances.environment.vacuum,emil,71.43,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5885588,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5885586,appliances.environment.vacuum,polarus,68.1,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5907080,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5810083,appliances.environment.vacuum,irisk,24.6,181122527,745946bd-bb9c-4e12-821f-e5e51eb6a1d2
2020 FEBRERO,view,5885589,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5885589,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5825604,appliances.environment.vacuum,polarus,1.27,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020 FEBRERO,view,5856191,appliances.environment.vacuum,runail,24.44,181122527,745946bd-bb9c-4e12-821f-e5e51eb6a1d2
2020 FEBRERO,cart,5732039,furniture.bathroom.bath,domix,3.41,608070674,1b791102-13e3-4317-aac0-27c2e37945f4
2020 FEBRERO,view,5901853,apparel.glove,benovy,9.52,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020 FEBRERO,view,5889692,apparel.glove,nitrile,8.25,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020 FEBRERO,view,5901988,apparel.glove,benovy,7.16,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020 FEBRERO,cart,5901859,apparel.glove,benovy,5.62,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020 FEBRERO,view,5856191,appliances.environment.vacuum,runail,24.44,581287525,7ae14759-1df7-4dcf-b8a0-5dedd4af80c8
2020 FEBRERO,view,5877462,appliances.environment.vacuum,jessnail,21.43,581287525,7ae14759-1df7-4dcf-b8a0-5dedd4af80c8
2020 FEBRERO,cart,5877462,appliances.environment.vacuum,jessnail,21.43,581287525,7ae14759-1df7-4dcf-b8a0-5dedd4af80c8
2020 FEBRERO,view,5395,appliances.environment.vacuum,runail,30.95,608070674,b9b04f8c-f5d2-4093-a6cf-f0d88c219def
2020 FEBRERO,view,5856193,furniture.living_room.cabinet,runail,82.54,608843113,b591237e-57e8-4805-9d03-ed23a7750345
2020 FEBRERO,view,5914940,accessories.cosmetic_bag,shik,6.19,608814991,f59c2ee6-0bf0-4daf-9918-cd27b8dc6979
2020 FEBRERO,cart,5914940,accessories.cosmetic_bag,shik,6.19,608814991,f59c2ee6-0bf0-4daf-9918-cd27b8dc6979
2020 FEBRERO,cart,5901871,apparel.glove,benovy,7.16,392176846,1ff3685e-fd0c-42c5-9b19-6e30e6661526
2020 FEBRERO,remove_from_cart,5712695,apparel.glove,nitrimax,9.21,608824978,e6d7c032-797b-01f5-8062-83ad3422ee64
2020 FEBRERO,remove_from_cart,5712695,apparel.glove,nitrimax,9.21,608824978,e6d7c032-797b-01f5-8062-83ad3422ee64
2020 FEBRERO,view,5915204,appliances.personal.hair_cutter,babyliss,29.46,608847140,a4a28697-4ac0-450d-a1b2-c8d88147d994
2020 FEBRERO,cart,5889690,apparel.glove,nitrile,8.25,608824978,e6d7c032-797b-01f5-8062-83ad3422ee64
2020 FEBRERO,cart,5854574,appliances.environment.vacuum,jessnail,21.43,594875478,04f155d3-f8d1-4869-8181-36b762dfb850
2020 FEBRERO,view,5884577,appliances.environment.vacuum,max,47.46,608848233,098da9c7-24a4-41a4-a3cb-e548b6c74f12
2020 FEBRERO,view,5855509,appliances.environment.vacuum,max,95.08,586510464,7973a7fc-2373-48bb-aa7a-c9c40a3bdd65
2020 FEBRERO,view,5884577,appliances.environment.vacuum,max,47.46,604459113,c0a09391-c891-4aec-b6a7-4e1a33e96f84
2020 FEBRERO,view,5861760,appliances.environment.vacuum,emil,71.43,604573762,c622168a-9c9e-40f0-8887-b79d3019e8fe
2020 FEBRERO,view,5901987,apparel.glove,benovy,7.16,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020 FEBRERO,cart,5901987,apparel.glove,benovy,7.16,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
